comment_id,video_id,comment_text,comment_date,reply_count,like_count,is_spam_suspected
UgywN5qhl6PuwundjxV4AaABAg,4OZip0cgOho,Thanks a lot!,2020-05-12,1,1,false
UgxxmetQf3dcj72MFGB4AaABAg,4OZip0cgOho,How much time the one should practice in a day???,2020-05-12,1,1,false
UgwHLDYWzI9KyLia8ap4AaABAg,jam0xApfC-U,Bro should i learn algos first or libraries like numpy matplot ?.....🙏🙏,2020-05-12,1,1,false
UgzJNLI3wpxH_-PerJl4AaABAg,4OZip0cgOho,I don't even know what data science is,2020-05-12,1,1,false
UgyBiqRVbHIwBPNQEUx4AaABAg,Ip50cXvpWY4,How is machine learning by Andrew ng ?? Course,2020-05-12,1,1,false
UgxhN6GEZgm030pFVgF4AaABAg,1FrY7ARSf10,Appreciate,2020-05-12,1,2,false
UgzYoI5pdgSWlLkess14AaABAg,3ysXGYjvbSU,Thank you',2020-05-12,1,2,false
UgxmGpqjgRRX8RgypMB4AaABAg,Q9FjwzKFPuM,Thanks',2020-05-12,1,2,false
UgxRJT8rkGgJyf058bV4AaABAg,4OZip0cgOho,I see this is what Kylo Ren does in his spare time.  Teaching data science.,2020-05-12,1,2,false
UgwCRiLN3ibClZsCVyt4AaABAg,4OZip0cgOho,Subscribed 7 minutes into. Really insightful. :D,2020-05-12,1,4,false
UgzeFJkE-rZ6-T3_RnV4AaABAg,4OZip0cgOho,Started my first EDA,2020-05-12,1,5,false
UgxR788p5RMtKleri_p4AaABAg,4OZip0cgOho,I will become a Data scientists & Full stack web developer & entrepreneur,2020-05-12,1,10,false
UgzMrPrsg9MLufkp1bV4AaABAg,4OZip0cgOho,How is towardsdatascience course?,2020-05-12,2,0,false
UgwGuCmGik1kGw66jiB4AaABAg,4OZip0cgOho,Datacamp is the resource I’m using,2020-05-12,2,1,false
Ugy2Z-gvk6jp8QP1YVB4AaABAg,4OZip0cgOho,Thanks!',2020-05-12,2,1,false
Ugy_ZUnC4fKffVg2m_F4AaABAg,XGBigjVy2Eo,Is that an Oura ring?,2020-05-12,2,1,false
UgxyY5bwbxcEmaDfvvh4AaABAg,jam0xApfC-U,It's a good idea put the articles that helped me in the project in readme?,2020-05-12,2,1,false
Ugx4P5T3pHDkOmI7aHJ4AaABAg,4OZip0cgOho,I am now 32 can i learn ? And Can  I do data science job?,2020-05-12,2,1,false
Ugw0Irc7W5fE24DDzN94AaABAg,SLC5sPZSLY4,I've heard that a great way to eventually end up in a sports position is to work in data for a non-sports business first to legitimize yourself and then transition to sports. Have you seen this and would you recommend?,2020-05-12,2,2,false
UgwjmWFnGtP0Y3QQRut4AaABAg,4OZip0cgOho,I did my graduation in computer science engineering so I know how to write code and all',2020-05-12,2,2,false
UgzhXezMoh4sqZc93ut4AaABAg,4OZip0cgOho,Your channel is like gold needle inside of haystack,2020-05-12,2,64,false
UgwL5jfEzrGPm020PT54AaABAg,m5pwx3hgtzM,'Phew! I thought you were going to say ''For the girls.''.',2020-05-12,2,186,false
UgzPX6fhKyy1DlL7Fmd4AaABAg,8igH8qZafpo,I recently started learning data science and started on this kaggle project of House hold prices. I was trying to establish relationship between the time at which houses are sold to the sale price of houses,2020-05-12,3,2,false
Ugxaqi7_YaOFRiE7QqJ4AaABAg,4OZip0cgOho,Need a over view of Data Science.',2020-05-12,4,2,false
UgyebOIs6k1dYZPa6y54AaABAg,4OZip0cgOho,Man the background music is so chilling.,2020-05-12,4,43,false
UgzgHTfgsNbt61cq_JZ4AaABAg,4OZip0cgOho,I want to start out as analyst for supply chain or industrial engineering in general. Should I be starting out in R or python ?,2020-05-12,9,29,false
UgzCqfBc62vRirehakZ4AaABAg,f6NPw582FFc,Hi Ken,2021-03-21,0,0,false
UgyH2ppyvl4S8vmIA9l4AaABAg,n3vw0M5RrPU,Hi Ken,2021-03-21,0,0,false
UgzcnT7mObqHUVSHV9h4AaABAg,SVtRsDhHlDk,'You've got the vibe of ''Vegetable Police/Vegetable conspiracies''',2021-03-21,1,2,false
UgznS8q8PVpE0IOlsPB4AaABAg,m5pwx3hgtzM,When are we not in ANYTHING for the money?,2021-11-18,0,0,false
UgyplfeU63myf63F47t4AaABAg,sHRq-LshG3U,“It takes years…” no $h!t Sherlock. How many years? Dudes just do videos to act cute.,2021-11-18,1,0,false
Ugx_QHuKpQBUp6t7uo54AaABAg,35g8fCi-kbw,Thanks bro,2021-11-18,1,1,false
UgyCzhyA3gwQLi0dnQp4AaABAg,35g8fCi-kbw,Loved this video. Atomic Habits is my all time fav.Waiting for more book recomendations.,2021-11-18,1,1,false
UgzeHP-0TTYrYVI2Xtt4AaABAg,SVtRsDhHlDk,MBA or data science which is best???,2021-11-18,1,2,false
UgxHSUyPzaBC7DDE3Il4AaABAg,35g8fCi-kbw,0. Huberman podcast',2021-11-18,1,3,false
Ugxi4w5w5PuROxNzfbx4AaABAg,7O4dpR9QMIM,Your explanation is so Clear and easy to understand i learned so much from you ken,2020-04-16,1,4,false
Ugx-aHjR1E2wj09F_HB4AaABAg,nUOh_lDMHOU,Great content ❤️❤️👍,2020-04-16,1,1,false
UgwUQJGyW3kqezDSXZ94AaABAg,nUOh_lDMHOU,Hey Ken.... I'm building a ML model in google colab can I make rest API using google colab,2020-04-16,1,2,false
Ugwl0cAkikqIWt_jN5J4AaABAg,uXLnbdHMf8w,I definitely was not expecting that wink. Loved it! lol Thanks for making these kinds of videos :D,2020-11-13,1,1,false
UgwiNKkDG1GhLWLieeh4AaABAg,4039x4r-hGE,What should I do? Shall I drop the idea of becoming a data scientist or apply in other places with different domain.',2020-11-13,1,1,false
UgyRYDqoglbm-j_IDu14AaABAg,4039x4r-hGE,Next project: 66 days of gains 😜,2020-11-13,1,1,false
UgxsQt_B15Lj5-A2Xnp4AaABAg,4039x4r-hGE,Keep inspiring us 😇',2020-11-13,1,1,false
Ugxxo2sX8tycIgusUbB4AaABAg,4039x4r-hGE,Great thumbnail 😂,2020-11-13,1,1,false
UgxE-fVpxDXh8aNFvAR4AaABAg,4039x4r-hGE,Kudos to all!!',2020-11-13,1,1,false
UgwzUnmAtAmMDo551FV4AaABAg,a3VWq9smqhM,Love your stuff man! Because of you and Daniel Bourke I landed my first Data Science job.  Also just bought the Ken's Nearest Neighbor shirt being a fellow Ken and all lol,2020-11-13,1,1,false
Ugz4axAeADvep1ZtcCd4AaABAg,4039x4r-hGE,You are doing a great job my man,2020-11-13,1,1,false
UgyAD2S-SFfBobE5BVN4AaABAg,4039x4r-hGE,Great! Now we can do another end to end Data science/analytics projects.,2020-11-13,1,1,false
UgzaNnRZV2hZARuvUT54AaABAg,C4OPn58BLaU,Do i need to install python too if I have anaconda?,2020-11-13,1,1,false
Ugw-jpvoTrZX-X6j1vl4AaABAg,4039x4r-hGE,Why 66 tho?,2020-11-13,2,1,false
Ugw5q0lK3T_qw00aeFZ4AaABAg,4039x4r-hGE,But sometimes I literally go off mood and the day just becomes a void🙁.',2020-11-13,2,1,false
UgxaFIv5PwjTJphUD3Z4AaABAg,4OZip0cgOho,Where to learn stat?',2020-11-13,1,1,false
UgwdMWnJ2POIqT9uJY14AaABAg,4039x4r-hGE,It's much effective.👍,2020-11-13,1,1,false
UgwEPOuL5Jmb_HzQvbJ4AaABAg,4039x4r-hGE,The thumbnail!,2020-11-13,1,2,false
Ugxth-kV_JJ1TpMzWLx4AaABAg,4039x4r-hGE,I didn't knew about it when it started so I will do now,2020-11-13,5,4,false
UgwoCTHyxhBYfhjsKZh4AaABAg,AxP1CL0yaFQ, Your effort will  always be appreciated',2020-11-13,1,4,false
UgxR2vFu63FwNfjcsf94AaABAg,78LjdAAw0wA,Loved the session really helpful and learned a lot 💯❤️,2020-11-13,1,4,false
UgxRIw3H8QOpH7HVcKN4AaABAg,4039x4r-hGE,Great video! Love the T-rex! There’s 2!,2020-11-13,1,5,false
Ugz5g_YSlP3NJf7Ya3Z4AaABAg,4039x4r-hGE,Hey Ken I did a quick quantification of the 66daysofdata hashtag here: https://github.com/dungates/TwitterStats/blob/master/66daysofdata.md,2020-11-13,1,1,true
Ugz5VKbO1SiBu9z7s_V4AaABAg,4039x4r-hGE,Notion Template (Via Ashley): https://www.notion.so/66DaysOfData-86145f47abde44e6ac30dbf484f3734c',2020-11-13,0,6,true
UgxyYg2lmswpN168VZF4AaABAg,uic34RTaI-w,Some really helpful stuff in there. Besides being easily distracted my biggest problem when planning is overloading days and not being able to do something in the planned time frame.,2021-01-23,1,1,false
Ugzp2x45Y0xaJab1XOt4AaABAg,uic34RTaI-w,Great video! Structure does helps with learning.,2021-01-23,1,1,false
UgxGf3XONU3EwowO1X94AaABAg,uic34RTaI-w,Tq for inspiring me to pursue data science even tho i m majoring in networking. Currently using my 1 month sembreak to smash through its microcourses,2021-01-23,1,1,false
UgzAz8TVuqR5q0nYIy54AaABAg,uic34RTaI-w,The one thing? Maybe eliminate distractions so I can focus on learning what I need to in order to develop this skill to an employable level......I don't focus long enough and forget very easily',2021-01-23,1,1,false
UgyT_RYNw_HDFHZFFnZ4AaABAg,uic34RTaI-w,Class video. Could you make one on the best way to showcase your work (YouTube vs blog vs personal website etc),2021-01-23,1,1,false
UgxWk4-_qKQyBow3V-94AaABAg,XGBigjVy2Eo,Thank you for sharing github link it is really helpful.... most of time our time get consumed in finding how to get started........,2021-01-23,1,4,false
UgyQjYhbctkV7FeZJzt4AaABAg,uic34RTaI-w,Very very inspiring!,2021-01-23,1,0,false
UgwCkOCT2u2_W5XGJNB4AaABAg,uic34RTaI-w,GR8!!!,2021-01-23,2,0,false
Ugxl2v1gl2qhGHe6f-V4AaABAg,uic34RTaI-w,'''No papayas were harmed'' I guffawed',2021-01-23,1,2,false
UgzosTkaM-SzlC8lrxh4AaABAg,hpMc6TgT34I,Also I have a small reques for you if possible... I can see some books are there on your table... Can you share which books you read other than data science or any book which you would like to suggest to us?,2021-01-23,2,2,false
Ugws7okwUeikF1Ny0NV4AaABAg,uic34RTaI-w,How many times did Ken adjust his glasses? LOL,2021-01-23,1,2,false
UgxdYa2rhSPKSXRQgoF4AaABAg,uic34RTaI-w,Fuck ...I'm currently in your #66daysofdata challenge community and I tweeted this exact thing about work life balance in my latest tweet  .....I really wanted some good advice and here I go !,2021-01-23,1,1,false
UgyB0gRtjuJ0_4zVmBh4AaABAg,uic34RTaI-w,I guess it's going to be inculcating the habit to work deeply that'll take me places,2021-01-23,1,1,false
Ugx90SliRfjE05Rzk4N4AaABAg,uic34RTaI-w,My Pillars for success - https://www.youtube.com/watch?v=jf3j0lWmFPU&ab_channel=KenJee',2021-01-23,1,8,true
UgyO3G9VTW85YBgAw8F4AaABAg,uic34RTaI-w,Highly Recommend It!',2021-01-23,2,1,false
Ugx7-kENtb6jkrDI_z54AaABAg,uic34RTaI-w,Ps: The guest appearance it’s lovely! #66daysofdata',2021-01-23,1,1,false
UgxILjt9ob_EMktTSd54AaABAg,uic34RTaI-w,Ps: sorry had to do this 😂💯',2021-01-23,1,9,false
UgwMZEcpC2b427rIJvJ4AaABAg,uic34RTaI-w,Ken and Papaya>>>>>>>>>>>>>>>>>>,2021-01-23,1,1,false
UgyqurkfdMn5lNrmyKV4AaABAg,uic34RTaI-w,This is actually very informative totally agree on planner which I don't follow even If I make I will try to do and you remember ken in live with Andrew you suggested me an book for machine learning I went through it  on Amazon it is expensive after converting it in rupees it became like 2 to 3K  . But anyway love your content as always and appreciate how active you are in this community and helping others❤️💯,2021-01-23,2,2,false
Ugz-h8V8LpB7gmUn_Rx4AaABAg,hpMc6TgT34I,The best part of your videos is you are doing good research for various learning methods and sharing those with us which motivate or increase our eagerness to implement it... It is like connecting things to grow more...,2021-01-23,2,4,false
Ugyu1FUm15U6srPa2jR4AaABAg,zF_Q2v_9zKY,Greate Help,2020-07-03,0,1,false
UgwppMb7-ZFS3AsKLKt4AaABAg,742LQ38OioU,Man always love these talks wish you had a discord channel or slack channel! Great video as always!,2020-07-03,1,1,false
UgzjkjJtWUIbFHbhcL54AaABAg,AqPquogHwq0,Awsome video ken sir..,2020-07-03,1,1,false
Ugyk7CBpcHhCcI-5MgV4AaABAg,AqPquogHwq0,👍👍👍♥️',2020-07-03,1,1,false
UgzcJXZiVpbSk9VtPJ94AaABAg,AqPquogHwq0,Thanks a lot Ken! Awesome content as always...,2020-07-03,1,1,false
UgzCwhVHYmwnUPcD1vV4AaABAg,AqPquogHwq0,Is that the 1080p 34 inch monitor? have the pixels been enough for  you?,2020-07-03,1,1,false
UgwUFvxPW3L2o1O7Icp4AaABAg,mEZ1Hj5yQ-8,Amazing! Just one thing I want to improve: how can I set the text align to the left instead of the center?,2020-07-03,1,1,false
UgwmyURh95uyEhheZ_t4AaABAg,zGlJ-QndG8E,Awesome content!,2020-07-03,1,1,false
UgyYpIMsEwcNQBS7BfZ4AaABAg,AqPquogHwq0,What do you mean by documentation? You were abit vague there. Could you elebarote on that? THANKS,2020-07-03,1,1,false
UgwisNz8Nf73k3mQg9F4AaABAg,Ip50cXvpWY4,Your video on LSTMs inspired me. Built the same thing with a CNN. Looking forward to learning more on Kaggle now!,2020-07-03,1,1,false
UgzqhxBZzXK8kE-edBp4AaABAg,4OZip0cgOho,Any tips my dear fellow learners??',2020-07-03,1,1,false
UgzIXsmSTFMdCxvbCzZ4AaABAg,NCyPY-jfb3I,that was awesome thank for the content,2020-07-03,1,1,false
UgzEd-BF6O5OW6u1eN14AaABAg,Ip50cXvpWY4,Can u pls tell me where can i get cetificated also in free of cost for data sc course??,2020-07-03,2,1,false
UgzWdGeaQy7KarFZqHN4AaABAg,7O4dpR9QMIM,Do you mind sharing a link to your Kaggle profile? I'd love to explore some more of your work.',2020-07-03,2,1,false
UgzQsDhtTAAN0v1ptk94AaABAg,AqPquogHwq0,Hi Ken.... Please do live project or end to end project like you did with data scientist salary prediction,2020-07-03,2,1,false
UgytOitUmxkIgeErzh94AaABAg,AqPquogHwq0,That was awesome sir i really loved that and pretty much motivated by that. One unique thing i noticed today was your camera quality(that was awesome),2020-07-03,2,1,false
UgzLV8xrrmxvDGZ8fKV4AaABAg,AqPquogHwq0,Hi! I am from India. Here the IIT (India's one of the best technical institution) is going to provide a bachelor degree course of data science. It's a 3 year online course with exams to be attended being present physically in their campuses. So should I just concentrate on that course or complete it side by side along with Computer Engineering?,2020-07-03,2,1,false
UgymmxPGyJS4xu43xNB4AaABAg,4OZip0cgOho,Cheers!',2020-07-03,2,1,false
UgwtJWjDONobwkomTyF4AaABAg,AqPquogHwq0,Informative tips! Cannot stress the importance of learning how to read documents!,2020-07-03,3,1,false
UgweWnKi1eJOdhDHwi94AaABAg,AqPquogHwq0,Huge fan of doing projects to learn. Applying the concepts I learned into projects has helped things stick better for me!',2020-07-03,2,2,false
UgzHp83paxc2ow-WSTt4AaABAg,hpMc6TgT34I,thank you so much ken! i just begin my journey learning data science with no background and your videos rock,2020-07-03,1,3,false
UgyY9Sbvxz3TVn-PgfB4AaABAg,74Z3F7i4qcI,Hey thank you for making these videos! I am reading moneyball and have been doing a lot of research into sports analytics. I came Across your page and found soo much good information and am glad you’re creating this content to help people get started!,2020-07-03,1,4,false
UgytSUzEzJ_-1RmcgrV4AaABAg,1FrY7ARSf10,The best way to make money with data science  is to find an area of activity or industry or obscure market that can benefit from optimization with ML models.,2020-07-03,1,5,false
UgyE7b76OEc0GrK_dSh4AaABAg,AqPquogHwq0,Hi Ken! I’m a 15 year old in highschool and I just finished a course on Data a science on Udemy. I have attempted a few projects on Kaggle and they’ve worked out pretty well. Do you have any advice on how I can progress further and some goals I can work towards?,2020-07-03,2,5,false
Ugy8Wp12nUaO0M09kCx4AaABAg,AqPquogHwq0,just loved the image/audio quality on this one! congrats Ken!,2020-07-03,2,6,false
Ugxsh1mtU8-9rxymwn54AaABAg,AqPquogHwq0, (Affiliate Links)',2020-07-03,1,8,false
Ugwgj5hKJ6btjcuI5JN4AaABAg,hpMc6TgT34I,This is the best DS channel on YT ❤️❤️❤️,2020-07-03,1,10,false
UgzRI_Suo7g9pnM1qJx4AaABAg,hOUrxTeBJQc,I still consider myself a beginner after almost two years of learning. Listen to what he says. He is spot on! I would also add that if TOUS start a MOOC make sure you finish it unless the content seems to advanced for your current level,2021-08-12,1,3,false
UgxbpiVwR01Vaey1bHR4AaABAg,qV_AlRwhI3I,think this is a good idea.,2021-08-12,1,1,false
UgyiUyNRW5Q6HWyYK5Z4AaABAg,mEZ1Hj5yQ-8,Please can you guide me on how to fix this?',2021-08-12,2,0,false
Ugz2rKs1bSZzaKOX8EN4AaABAg,GmW4F6MHqqs,Amazing job Ken. I will definitely give you credits for my first project.,2020-11-11,1,1,false
UgxFxdPEvo1lMljx_SF4AaABAg,Uf0dO-pgOrk,Thanks for this video. Being rejected during many past interviews led to me having similar feelings of imposter syndrome despite past success.,2020-11-11,1,1,false
UgxM399uHfP8FPuFo5V4AaABAg,8igH8qZafpo,Thanks',2020-11-11,3,1,false
Ugx0YiKByunZWn4ZS914AaABAg,m5pwx3hgtzM,Wonderful. I’m the polar opposite of everything you said,2020-11-11,1,2,false
UgwHc3EkCoY6R2BnVPx4AaABAg,GmW4F6MHqqs,* Please ignore if someone already suggested the same..',2021-09-18,1,1,false
Ugxil954F8yYwHgNDdt4AaABAg,k4r_NtB4JVQ,This is a great analysis!  It highlights in many ways the value of a caddy and the strategy that goes into every shot.  I imagine that players get printouts of each hole at a tournament and can gauge what risks are worth taking and which spots on the course that should be avoided at all costs.,2019-11-25,1,0,false
UgwFAsOum5xEm8aIPfx4AaABAg,WRF_dKZ_i24,'''what do you mean I can't do this with a jupyter notebook?'' 😂',2021-01-22,1,1,false
UgzrrN8Vbv5WGfknGlJ4AaABAg,dlZWB2D-NaQ,Is it possible to become a remote sports analyst without a degree?,2021-07-07,3,1,false
UgwUSy5EvQkCYpNBNKt4AaABAg,qV_AlRwhI3I,@ken you become like my big broda pushing me to take initiatives on my work still in my 19!,2021-07-07,1,1,false
UgxCJ7ojAnxUjtThaWN4AaABAg,nrEJGGxcoTc,Which curved monitor do you use?,2021-07-07,1,1,false
UgzqQEuhcOChWVZqiFF4AaABAg,4OZip0cgOho,Great. Liked the clean chart about 'Plan of Action'. Good.,2021-07-07,1,2,false
UgzQ1qGrMT6juyS9x6N4AaABAg,SVtRsDhHlDk,Ken Jee? how old were you when you first started the data science?,2021-09-15,1,1,false
Ugz2s_vdBobhMWpCoc94AaABAg,VvnOXDCVm8k,I am coming to just write that i just had meeting about my data science project with mt CEO and let me tell you they literally confused me by complicating it haha.,2021-09-15,1,3,false
Ugwxr6YoeetZUmIBYDJ4AaABAg,4OZip0cgOho,Hey Ken...can you tell how to study data structures and algorithms for data science,2020-11-09,2,1,false
Ugx2CmAvbGwxTui2sbR4AaABAg,Q9FjwzKFPuM,Please share more about personal projects. I have started one but I am not really sure how it should look like at the end and how I should promote it.,2020-11-09,1,1,false
UgwGXN8T8sFp7YDBl4B4AaABAg,4OZip0cgOho,This is very helpful. Am interested in learning from the masters.,2020-11-09,1,1,false
UgyheNQFgXq1rQIqKTJ4AaABAg,jf3j0lWmFPU,Excellent,2020-11-09,1,1,false
UgzwNM6ZDtmXZqlY5kx4AaABAg,78LjdAAw0wA,Feel free to pose questions in the comment section here as well! Will do my best to get to them all!,2020-11-09,1,3,false
UgxapkKiWiPvQOs-f-J4AaABAg,68GGPK3WaqI,hahaah great this is going on my memes playlist,2021-11-03,0,1,false
Ugz_M6r-Fu8uzC2hCKJ4AaABAg,dlZWB2D-NaQ,I've worked for Krossover Inc and HUDL for the past years',2020-10-02,0,0,false
UgwUCgYGL5Xwiic4koV4AaABAg,Ft4GVkQQtgk,Sir my dataset has 35k observation. Should I start doing analysis using entire dataset or should I first select sample out of it. Because I do not know what should be the better number of observation should a sample dataset have ?,2020-10-02,2,0,false
UgwdMs2PG6rnCFz3MqV4AaABAg,UpaEjBOMNqs,first?,2020-10-02,0,1,false
UgzQ_ZiAoj-D6T1gcnh4AaABAg,4OZip0cgOho,.,2020-10-02,0,1,true
Ugx1BA-U4WSYmEbjjUd4AaABAg,BBDiadC8BvE,Thank you🙂,2020-10-02,1,1,false
UgygWXjN0CpJHAYYH4d4AaABAg,UpaEjBOMNqs,You'd be surprised at the opportunities you can make for yourself just by simply introducing yourself :)',2020-10-02,1,1,false
UgwQR7Z4jM7D8rUHX7p4AaABAg,UpaEjBOMNqs,Love the thumbnail!,2020-10-02,1,1,false
UgwPxbQWNykKG_uYqX14AaABAg,UpaEjBOMNqs,Cool tips Ken,2020-10-02,1,1,false
Ugy2-WiLKqPcTlDDsuR4AaABAg,UpaEjBOMNqs,Again Thanks Ken for such lovely guidance!! Big fan.',2020-10-02,1,1,false
UgwqnaT3sklsmSRg-Pp4AaABAg,UpaEjBOMNqs,Thanks for the video.,2020-10-02,1,1,false
Ugw3unDssSt5Lwzv7pt4AaABAg,UpaEjBOMNqs,Do you ever plan to make videos where you actually do some data science ever again?,2020-10-02,1,1,false
Ugw_7aXSdLD-dYM0I-V4AaABAg,UpaEjBOMNqs,This is absurd..  It reminded me of chandler's sex face in FRIENDS.  Just joking. Great thumbnail for both a smash the like button and a break the interview kinda stuff..,2020-10-02,1,1,false
